ID,Geography,FIPS,Year,Sex,AgeGroup,Level,Count,CountSum,SubPopulation,TotalPopulation,MeanBMI,Percent,AgeAdjustedMean,Unreliability
3410510071002010000,3,41051007100,2016,2,4,5,968,968,-999, ,26.09678224,100,25.89334442,0
3410510072012010000,3,41051007201,2016,2,4,5,925,925,-999, ,27.07741489,100,26.94814616,0
3410510072022010000,3,41051007202,2016,2,4,5,1141,1141,-999, ,26.86526004,100,26.7779249,0
3410510073002010000,3,41051007300,2016,2,4,5,271,271,-999, ,27.64508541,100,27.59840323,0
3410510074002010000,3,41051007400,2016,2,4,5,908,908,-999, ,26.99247656,100,27.05406703,0
3410510075002010000,3,41051007500,2016,2,4,5,1495,1495,-999, ,26.20197041,100,26.33411141,0
3410510076002010000,3,41051007600,2016,2,4,5,819,819,-999, ,26.64106054,100,26.76157632,0
3410510077002010000,3,41051007700,2016,2,4,5,605,605,-999, ,26.37774379,100,26.50003277,0
3410510078002010000,3,41051007800,2016,2,4,5,613,613,-999, ,26.84973829,100,26.87556216,0
3410510079002010000,3,41051007900,2016,2,4,5,1318,1318,-999, ,27.04242613,100,27.07467935,0
3410510080012010000,3,41051008001,2016,2,4,5,952,952,-999, ,27.44064543,100,27.45194779,0
3410510080022010000,3,41051008002,2016,2,4,5,932,932,-999, ,27.29034844,100,27.28138253,0
3410510081002010000,3,41051008100,2016,2,4,5,1973,1973,-999, ,26.89537692,100,26.97741542,0
3410510082012010000,3,41051008201,2016,2,4,5,854,854,-999, ,26.64460563,100,26.60961352,0
3410510082022010000,3,41051008202,2016,2,4,5,2130,2130,-999, ,26.59612203,100,26.81800475,0
3410510083012010000,3,41051008301,2016,2,4,5,1081,1081,-999, ,25.92375446,100,26.2024628,0
3410510083022010000,3,41051008302,2016,2,4,5,1208,1208,-999, ,27.07744099,100,27.11837958,0
3410510084002010000,3,41051008400,2016,2,4,5,1257,1257,-999, ,26.89779939,100,27.14539664,0
3410510085002010000,3,41051008500,2016,2,4,5,1293,1293,-999, ,27.31494125,100,27.55787692,0
3410510086002010000,3,41051008600,2016,2,4,5,1148,1148,-999, ,27.22025737,100,27.31557356,0
3410510087002010000,3,41051008700,2016,2,4,5,1447,1447,-999, ,26.39098653,100,26.58531642,0
3410510088002010000,3,41051008800,2016,2,4,5,1289,1289,-999, ,26.85371771,100,26.90360944,0
3410510089012010000,3,41051008901,2016,2,4,5,2889,2889,-999, ,26.54319612,100,26.5192124,0
3410510089022010000,3,41051008902,2016,2,4,5,1197,1197,-999, ,26.82019948,100,26.91326323,0
3410510090002010000,3,41051009000,2016,2,4,5,2401,2401,-999, ,27.46517036,100,27.57351487,0
3410510091012010000,3,41051009101,2016,2,4,5,1451,1451,-999, ,27.64688703,100,27.73928523,0
3410510091022010000,3,41051009102,2016,2,4,5,1880,1880,-999, ,27.35532872,100,27.43070212,0
3410510092012010000,3,41051009201,2016,2,4,5,2130,2130,-999, ,27.06062193,100,27.21439843,0
3410510092022010000,3,41051009202,2016,2,4,5,1411,1411,-999, ,27.52149545,100,27.58555834,0
3410510093012010000,3,41051009301,2016,2,4,5,1322,1322,-999, ,28.0623312,100,28.20194549,0
3410510093022010000,3,41051009302,2016,2,4,5,1238,1238,-999, ,27.37059218,100,27.4070291,0
3410510094002010000,3,41051009400,2016,2,4,5,2241,2241,-999, ,27.03359753,100,26.97636027,0
3410510095012010000,3,41051009501,2016,2,4,5,1484,1484,-999, ,26.86404902,100,26.83223496,0
3410510095022010000,3,41051009502,2016,2,4,5,1278,1278,-999, ,27.15113115,100,27.161386,0
3410510096032010000,3,41051009603,2016,2,4,5,1012,1012,-999, ,28.2406773,100,28.23894757,0
3410510096042010000,3,41051009604,2016,2,4,5,1248,1248,-999, ,27.96341138,100,28.07269116,0
3410510096052010000,3,41051009605,2016,2,4,5,1457,1457,-999, ,27.15042257,100,27.19183958,0
3410510096062010000,3,41051009606,2016,2,4,5,1144,1144,-999, ,27.95542911,100,28.1443174,0
3410510097012010000,3,41051009701,2016,2,4,5,1500,1500,-999, ,27.47248292,100,27.48528759,0
3410510097022010000,3,41051009702,2016,2,4,5,2085,2085,-999, ,27.93344416,100,28.02444809,0
3410510098012010000,3,41051009801,2016,2,4,5,782,782,-999, ,28.33962176,100,28.59648589,0
3410510098032010000,3,41051009803,2016,2,4,5,1842,1842,-999, ,27.77896296,100,27.800509,0
3410510098042010000,3,41051009804,2016,2,4,5,958,958,-999, ,27.79660819,100,27.8278018,0
3410510099032010000,3,41051009903,2016,2,4,5,2141,2141,-999, ,26.92304515,100,26.70793895,0
3410510099042010000,3,41051009904,2016,2,4,5,1050,1050,-999, ,27.86191439,100,27.94302171,0
3410510099052010000,3,41051009905,2016,2,4,5,1052,1052,-999, ,28.08958925,100,28.06139133,0
3410510099062010000,3,41051009906,2016,2,4,5,1206,1206,-999, ,27.02251762,100,26.9267929,0
3410510099072010000,3,41051009907,2016,2,4,5,1707,1707,-999, ,27.3397289,100,27.26767095,0
3410510100012010000,3,41051010001,2016,2,4,5,1415,1415,-999, ,27.57824824,100,27.67172695,0
3410510100022010000,3,41051010002,2016,2,4,5,1620,1620,-999, ,27.41086688,100,27.43063802,0
3410510101002010000,3,41051010100,2016,2,4,5,2689,2689,-999, ,27.63080812,100,27.71265563,0
3410510102002010000,3,41051010200,2016,2,4,5,1976,1976,-999, ,27.53416403,100,27.41732784,0
3410510103032010000,3,41051010303,2016,2,4,5,1626,1626,-999, ,27.74990253,100,27.83659884,0
3410510103042010000,3,41051010304,2016,2,4,5,1003,1003,-999, ,28.21079057,100,28.29742702,0
3410510103052010000,3,41051010305,2016,2,4,5,1287,1287,-999, ,27.94180681,100,27.84561204,0
3410510103062010000,3,41051010306,2016,2,4,5,1514,1514,-999, ,27.68968304,100,27.66977596,0
3410510104022010000,3,41051010402,2016,2,4,5,1987,1987,-999, ,27.22757994,100,27.08789455,0
3410510104052010000,3,41051010405,2016,2,4,5,1702,1702,-999, ,27.81047023,100,27.85110104,0
3410510104072010000,3,41051010407,2016,2,4,5,1644,1644,-999, ,27.7118009,100,27.69009333,0
3410510104082010000,3,41051010408,2016,2,4,5,1640,1640,-999, ,27.88962977,100,27.99404693,0
3410510104092010000,3,41051010409,2016,2,4,5,2379,2379,-999, ,27.55684639,100,27.57099426,0
3410510104102010000,3,41051010410,2016,2,4,5,1216,1216,-999, ,27.75424468,100,27.92793458,0
3410510104112010000,3,41051010411,2016,2,4,5,777,777,-999, ,28.08967877,100,27.99575003,0
3410510105002010000,3,41051010500,2016,2,4,5,1367,1367,-999, ,26.87700033,100,26.6991129,0
3410510106002010000,3,41051010600,2016,2,4,5,981,981,-999, ,25.78246876,100,25.73771947,0
3410519800002010000,3,41051980000,2016,2,4,5,6,6,-999, ,28.09217424,100,-99.9,1
3410530051002010000,3,41053005100,2016,2,4,5,535,535,-999, ,28.48299239,100,28.56980722,0
3410530052012010000,3,41053005201,2016,2,4,5,2861,2861,-999, ,27.05015055,100,26.9686262,0
3410530052022010000,3,41053005202,2016,2,4,5,3107,3107,-999, ,27.18220806,100,27.12990748,0
3410530053002010000,3,41053005300,2016,2,4,5,3247,3247,-999, ,26.90448137,100,26.61347403,0
3410530202022010000,3,41053020202,2016,2,4,5,2083,2083,-999, ,28.34290697,100,28.24917078,0
3410530202032010000,3,41053020203,2016,2,4,5,827,827,-999, ,28.04192588,100,28.06774359,0
3410530202042010000,3,41053020204,2016,2,4,5,1532,1532,-999, ,27.84215319,100,27.65492091,0
3410530203022010000,3,41053020302,2016,2,4,5,2676,2676,-999, ,28.47291126,100,28.48447412,0
3410530203032010000,3,41053020303,2016,2,4,5,993,993,-999, ,26.99874849,100,27.41693461,0
3410530203042010000,3,41053020304,2016,2,4,5,1866,1866,-999, ,27.60696991,100,27.74688374,0
3410530204002010000,3,41053020400,2016,2,4,5,2029,2029,-999, ,28.14611901,100,27.97834214,0
3410530205002010000,3,41053020500,2016,2,4,5,2103,2103,-999, ,27.96109901,100,27.78478392,0
3410559501002010000,3,41055950100,2016,2,4,5,584,584,-999, ,27.37176361,100,27.27915597,0
3410579601002010000,3,41057960100,2016,2,4,5,1328,1328,-999, ,26.47304457,100,26.26947516,0
3410579602002010000,3,41057960200,2016,2,4,5,951,951,-999, ,27.23150758,100,27.03194595,0
3410579603002010000,3,41057960300,2016,2,4,5,865,865,-999, ,27.37061625,100,27.23760491,0
3410579604002010000,3,41057960400,2016,2,4,5,2169,2169,-999, ,27.1361526,100,27.05828736,0
3410579605002010000,3,41057960500,2016,2,4,5,624,624,-999, ,27.30702593,100,27.25450239,0
3410579606002010000,3,41057960600,2016,2,4,5,795,795,-999, ,26.51877823,100,26.25567698,0
3410579607002010000,3,41057960700,2016,2,4,5,821,821,-999, ,27.20118043,100,27.0538627,0
3410579608002010000,3,41057960800,2016,2,4,5,880,880,-999, ,26.99443715,100,26.75007584,0
3410579901002010000,3,41057990100,2016,2,4,5,-999,-999,-999, ,-99.9,-99.9,-99.9,9
3410599400002010000,3,41059940000,2016,2,4,5,891,891,-999, ,29.28699032,100,29.10443079,0
3410599501002010000,3,41059950100,2016,2,4,5,1414,1414,-999, ,27.94828858,100,27.77373111,0
3410599502002010000,3,41059950200,2016,2,4,5,1846,1846,-999, ,28.58413379,100,28.61996687,0
3410599503002010000,3,41059950300,2016,2,4,5,910,910,-999, ,28.52686762,100,28.32477125,0
3410599504002010000,3,41059950400,2016,2,4,5,1349,1349,-999, ,27.41218464,100,27.36023386,0
3410599505002010000,3,41059950500,2016,2,4,5,1431,1431,-999, ,28.17830566,100,28.10626535,0
3410599506002010000,3,41059950600,2016,2,4,5,1980,1980,-999, ,28.26282419,100,28.19807881,0
3410599507002010000,3,41059950700,2016,2,4,5,703,703,-999, ,28.56913046,100,28.55242381,0
3410599508002010000,3,41059950800,2016,2,4,5,1752,1752,-999, ,28.29012512,100,28.22717035,0
3410599509002010000,3,41059950900,2016,2,4,5,1072,1072,-999, ,29.14003513,100,29.09067854,0
3410599510002010000,3,41059951000,2016,2,4,5,1560,1560,-999, ,28.31564167,100,28.38276968,0
3410599511002010000,3,41059951100,2016,2,4,5,1621,1621,-999, ,28.41451041,100,28.40421028,0
3410599512002010000,3,41059951200,2016,2,4,5,2437,2437,-999, ,28.27446202,100,28.29252033,0
3410599513002010000,3,41059951300,2016,2,4,5,1175,1175,-999, ,29.01765674,100,28.96366657,0
3410599514002010000,3,41059951400,2016,2,4,5,736,736,-999, ,28.7582655,100,28.57731155,0
3410619701002010000,3,41061970100,2016,2,4,5,1062,1062,-999, ,27.73713896,100,27.51063412,0
3410619702002010000,3,41061970200,2016,2,4,5,1104,1104,-999, ,27.98173561,100,27.73923118,0
3410619703002010000,3,41061970300,2016,2,4,5,764,764,-999, ,27.15201,100,26.92938507,0
3410619704002010000,3,41061970400,2016,2,4,5,938,938,-999, ,27.24040452,100,27.11032264,0
3410619705002010000,3,41061970500,2016,2,4,5,1044,1044,-999, ,28.01461312,100,28.07302462,0
3410619706002010000,3,41061970600,2016,2,4,5,1210,1210,-999, ,26.94393194,100,26.91578117,0
3410619707002010000,3,41061970700,2016,2,4,5,733,733,-999, ,27.38444417,100,27.55193618,0
3410619708002010000,3,41061970800,2016,2,4,5,1157,1157,-999, ,27.95747606,100,27.90737817,0
3410639601002010000,3,41063960100,2016,2,4,5,728,728,-999, ,26.40525151,100,26.16720524,0
3410639602002010000,3,41063960200,2016,2,4,5,626,626,-999, ,27.49583344,100,27.39450898,0
3410639603002010000,3,41063960300,2016,2,4,5,1097,1097,-999, ,26.77865852,100,26.54199038,0
3410659701002010000,3,41065970100,2016,2,4,5,1242,1242,-999, ,27.11671788,100,26.99967877,0
3410659702002010000,3,41065970200,2016,2,4,5,903,903,-999, ,27.48925754,100,27.51121908,0
3410659703002010000,3,41065970300,2016,2,4,5,889,889,-999, ,27.07796349,100,27.06969629,0
3410659704002010000,3,41065970400,2016,2,4,5,769,769,-999, ,27.59803944,100,27.59832715,0
3410659705002010000,3,41065970500,2016,2,4,5,950,950,-999, ,28.01265121,100,28.04311418,0
3410659706002010000,3,41065970600,2016,2,4,5,936,936,-999, ,27.20279158,100,27.1265228,0
3410659707002010000,3,41065970700,2016,2,4,5,589,589,-999, ,26.68405035,100,26.49676098,0
3410659708002010000,3,41065970800,2016,2,4,5,1370,1370,-999, ,27.38515458,100,27.18329073,0
3410670301012010000,3,41067030101,2016,2,4,5,3136,3136,-999, ,25.04359366,100,25.14919201,0
3410670301022010000,3,41067030102,2016,2,4,5,2046,2046,-999, ,24.94946051,100,24.95714069,0
3410670302002010000,3,41067030200,2016,2,4,5,2130,2130,-999, ,25.51057095,100,25.42620461,0
3410670303002010000,3,41067030300,2016,2,4,5,1568,1568,-999, ,25.10471664,100,25.04331712,0
3410670304012010000,3,41067030401,2016,2,4,5,1459,1459,-999, ,26.16217025,100,26.15276451,0
3410670304022010000,3,41067030402,2016,2,4,5,1501,1501,-999, ,25.73737884,100,25.72484786,0
3410670305012010000,3,41067030501,2016,2,4,5,1641,1641,-999, ,26.12139581,100,26.05730162,0
3410670305022010000,3,41067030502,2016,2,4,5,1343,1343,-999, ,26.25878567,100,26.24892466,0
3410670306002010000,3,41067030600,2016,2,4,5,1883,1883,-999, ,26.68433989,100,26.61064691,0
3410670307002010000,3,41067030700,2016,2,4,5,429,429,-999, ,27.46596745,100,27.65233547,0
3410670308012010000,3,41067030801,2016,2,4,5,2159,2159,-999, ,26.71063762,100,26.74989859,0
3410670308032010000,3,41067030803,2016,2,4,5,1630,1630,-999, ,26.50933289,100,26.50044934,0
3410670308052010000,3,41067030805,2016,2,4,5,1350,1350,-999, ,26.77182896,100,26.76928432,0
3410670308062010000,3,41067030806,2016,2,4,5,831,831,-999, ,26.44138979,100,26.5221066,0
3410670309002010000,3,41067030900,2016,2,4,5,1374,1374,-999, ,27.12980302,100,27.31983756,0
3410670310032010000,3,41067031003,2016,2,4,5,2572,2572,-999, ,26.62818874,100,26.56850858,0
3410670310042010000,3,41067031004,2016,2,4,5,2426,2426,-999, ,26.3393963,100,26.30300115,0
3410670310052010000,3,41067031005,2016,2,4,5,1476,1476,-999, ,26.78567926,100,26.82348137,0
3410670310062010000,3,41067031006,2016,2,4,5,1978,1978,-999, ,26.88709153,100,26.99171506,0
3410670311002010000,3,41067031100,2016,2,4,5,695,695,-999, ,27.32024563,100,27.37005501,0
3410670312002010000,3,41067031200,2016,2,4,5,1709,1709,-999, ,26.8596322,100,26.97614373,0
3410670313002010000,3,41067031300,2016,2,4,5,1829,1829,-999, ,26.47473061,100,26.66362817,0
3410670314022010000,3,41067031402,2016,2,4,5,960,960,-999, ,26.34525181,100,27.04258109,0
3410670314032010000,3,41067031403,2016,2,4,5,1552,1552,-999, ,27.13246046,100,27.08856388,0
3410670314042010000,3,41067031404,2016,2,4,5,1591,1591,-999, ,26.44109613,100,26.40051867,0
3410670315042010000,3,41067031504,2016,2,4,5,2156,2156,-999, ,26.7452858,100,26.7002375,0
3410670315062010000,3,41067031506,2016,2,4,5,1275,1275,-999, ,26.25515355,100,26.26118653,0
3410670315072010000,3,41067031507,2016,2,4,5,1975,1975,-999, ,25.61518034,100,25.63695886,0
3410670315082010000,3,41067031508,2016,2,4,5,2580,2580,-999, ,25.03079696,100,24.91379265,0
3410670315092010000,3,41067031509,2016,2,4,5,1294,1294,-999, ,25.80828853,100,25.79688611,0
3410670315112010000,3,41067031511,2016,2,4,5,980,980,-999, ,26.13082638,100,25.9932488,0
3410670315122010000,3,41067031512,2016,2,4,5,2423,2423,-999, ,25.79596849,100,25.79582039,0
3410670315132010000,3,41067031513,2016,2,4,5,3674,3674,-999, ,24.73719148,100,24.67480155,0
3410670315142010000,3,41067031514,2016,2,4,5,2161,2161,-999, ,25.46512306,100,25.33521646,0
3410670316062010000,3,41067031606,2016,2,4,5,1845,1845,-999, ,27.39344738,100,27.44371057,0
3410670316092010000,3,41067031609,2016,2,4,5,3411,3411,-999, ,26.82496631,100,27.241888,0
3410670316102010000,3,41067031610,2016,2,4,5,2393,2393,-999, ,26.89712137,100,27.02885978,0
3410670316112010000,3,41067031611,2016,2,4,5,2712,2712,-999, ,25.42493372,100,25.69364773,0
3410670316122010000,3,41067031612,2016,2,4,5,1106,1106,-999, ,26.75549853,100,26.97832238,0
3410670316132010000,3,41067031613,2016,2,4,5,2081,2081,-999, ,26.92879482,100,27.30129378,0
3410670316142010000,3,41067031614,2016,2,4,5,1527,1527,-999, ,26.9597468,100,27.07630342,0
3410670316152010000,3,41067031615,2016,2,4,5,1564,1564,-999, ,27.66332468,100,27.65232278,0
3410670316162010000,3,41067031616,2016,2,4,5,1113,1113,-999, ,25.95217349,100,26.55542181,0
3410670316172010000,3,41067031617,2016,2,4,5,1937,1937,-999, ,26.01077075,100,26.84659839,0
3410670317032010000,3,41067031703,2016,2,4,5,1407,1407,-999, ,27.51135691,100,27.51013201,0
3410670317042010000,3,41067031704,2016,2,4,5,2665,2665,-999, ,27.65002776,100,27.6347285,0
3410670317052010000,3,41067031705,2016,2,4,5,1307,1307,-999, ,27.47911425,100,27.62166608,0
3410670317062010000,3,41067031706,2016,2,4,5,1434,1434,-999, ,26.98988068,100,27.25780368,0
3410670318042010000,3,41067031804,2016,2,4,5,1894,1894,-999, ,26.56134255,100,26.55613613,0
3410670318052010000,3,41067031805,2016,2,4,5,2344,2344,-999, ,26.57062861,100,26.52777153,0
3410670318062010000,3,41067031806,2016,2,4,5,1730,1730,-999, ,26.36364717,100,26.28593153,0
3410670318072010000,3,41067031807,2016,2,4,5,1173,1173,-999, ,26.62431838,100,26.54313128,0
3410670318122010000,3,41067031812,2016,2,4,5,1894,1894,-999, ,26.06563687,100,26.22000956,0
3410670318132010000,3,41067031813,2016,2,4,5,1990,1990,-999, ,25.6114066,100,25.60106491,0
3410670318142010000,3,41067031814,2016,2,4,5,1286,1286,-999, ,26.13926511,100,25.90805202,0
3410670318152010000,3,41067031815,2016,2,4,5,2156,2156,-999, ,25.43715625,100,25.35925113,0
3410670319042010000,3,41067031904,2016,2,4,5,914,914,-999, ,26.8578434,100,26.67505938,0
3410670319072010000,3,41067031907,2016,2,4,5,1993,1993,-999, ,27.12788992,100,26.89129333,0
3410670319082010000,3,41067031908,2016,2,4,5,2336,2336,-999, ,25.74288136,100,25.70171472,0
3410670319092010000,3,41067031909,2016,2,4,5,1477,1477,-999, ,25.99578846,100,25.90156258,0
3410670319102010000,3,41067031910,2016,2,4,5,2762,2762,-999, ,25.92624314,100,25.90304708,0
3410670319112010000,3,41067031911,2016,2,4,5,1715,1715,-999, ,26.24755547,100,26.15998734,0
3410670319122010000,3,41067031912,2016,2,4,5,1330,1330,-999, ,26.82285436,100,26.75006786,0
3410670320012010000,3,41067032001,2016,2,4,5,1677,1677,-999, ,26.69113911,100,26.60774065,0
3410670320032010000,3,41067032003,2016,2,4,5,1178,1178,-999, ,27.06329433,100,27.38165481,0
3410670320042010000,3,41067032004,2016,2,4,5,616,616,-999, ,27.20373526,100,27.271587,0
3410670320052010000,3,41067032005,2016,2,4,5,1031,1031,-999, ,26.94890977,100,27.29657449,0
3410670321032010000,3,41067032103,2016,2,4,5,2968,2968,-999, ,26.71112791,100,26.6069649,0
3410670321042010000,3,41067032104,2016,2,4,5,1536,1536,-999, ,26.87946362,100,26.74844993,0
3410670321072010000,3,41067032107,2016,2,4,5,649,649,-999, ,26.87772005,100,26.6673994,0
3410670321082010000,3,41067032108,2016,2,4,5,1373,1373,-999, ,26.75347032,100,26.66230959,0
3410670321092010000,3,41067032109,2016,2,4,5,908,908,-999, ,25.83272173,100,25.6466721,0
3410670321102010000,3,41067032110,2016,2,4,5,746,746,-999, ,26.26198609,100,26.18888337,0
3410670322002010000,3,41067032200,2016,2,4,5,2517,2517,-999, ,26.64367266,100,26.47697781,0
3410670323002010000,3,41067032300,2016,2,4,5,1603,1603,-999, ,26.68235322,100,26.79630549,0
3410670324042010000,3,41067032404,2016,2,4,5,2196,2196,-999, ,27.72234827,100,27.69332389,0
3410670324062010000,3,41067032406,2016,2,4,5,2509,2509,-999, ,27.55760277,100,27.5329615,0
3410670324072010000,3,41067032407,2016,2,4,5,1674,1674,-999, ,27.10806937,100,27.10343169,0
3410670324082010000,3,41067032408,2016,2,4,5,2208,2208,-999, ,25.94419706,100,26.15518437,0
3410670324092010000,3,41067032409,2016,2,4,5,881,881,-999, ,27.80211054,100,28.04032961,0
3410670324102010000,3,41067032410,2016,2,4,5,983,983,-999, ,27.87152307,100,27.969516,0
3410670325012010000,3,41067032501,2016,2,4,5,777,777,-999, ,27.66327985,100,27.68229285,0
3410670325022010000,3,41067032502,2016,2,4,5,865,865,-999, ,27.55629993,100,27.65270943,0
3410670325032010000,3,41067032503,2016,2,4,5,1112,1112,-999, ,27.66783146,100,27.56506655,0
3410670326032010000,3,41067032603,2016,2,4,5,2262,2262,-999, ,26.93042406,100,26.87783477,0
3410670326042010000,3,41067032604,2016,2,4,5,1780,1780,-999, ,27.45957444,100,27.46190579,0
3410670326062010000,3,41067032606,2016,2,4,5,1676,1676,-999, ,28.19704029,100,28.17657169,0
3410670326072010000,3,41067032607,2016,2,4,5,1599,1599,-999, ,25.49652159,100,25.77892179,0
3410670326082010000,3,41067032608,2016,2,4,5,799,799,-999, ,26.35107131,100,26.61204547,0
3410670326092010000,3,41067032609,2016,2,4,5,828,828,-999, ,25.82434138,100,26.14728733,0
3410670326102010000,3,41067032610,2016,2,4,5,854,854,-999, ,27.56310007,100,27.51488581,0
3410670327002010000,3,41067032700,2016,2,4,5,1670,1670,-999, ,27.14746271,100,27.0352125,0
3410670328002010000,3,41067032800,2016,2,4,5,417,417,-999, ,27.26937092,100,27.08826332,0
3410670329012010000,3,41067032901,2016,2,4,5,1397,1397,-999, ,27.88289057,100,27.96617592,0
3410670329022010000,3,41067032902,2016,2,4,5,1930,1930,-999, ,28.37931397,100,28.40135031,0
3410670330002010000,3,41067033000,2016,2,4,5,1872,1872,-999, ,27.347156,100,27.14423859,0
3410670331012010000,3,41067033101,2016,2,4,5,838,838,-999, ,27.32207771,100,27.28585073,0
3410670331022010000,3,41067033102,2016,2,4,5,826,826,-999, ,28.29985301,100,28.3539222,0
3410670332002010000,3,41067033200,2016,2,4,5,1300,1300,-999, ,28.04872418,100,28.27516942,0
3410670333012010000,3,41067033301,2016,2,4,5,1553,1553,-999, ,27.92726889,100,27.90182936,0
3410670333022010000,3,41067033302,2016,2,4,5,1747,1747,-999, ,27.11911856,100,26.95799161,0
3410670334002010000,3,41067033400,2016,2,4,5,803,803,-999, ,27.28573572,100,27.18169024,0
3410670335002010000,3,41067033500,2016,2,4,5,1231,1231,-999, ,27.35004366,100,27.18340196,0
3410670336002010000,3,41067033600,2016,2,4,5,803,803,-999, ,27.57842932,100,27.37579726,0
3410699601002010000,3,41069960100,2016,2,4,5,471,471,-999, ,27.59001326,100,27.42356797,0
3410710301012010000,3,41071030101,2016,2,4,5,1956,1956,-999, ,26.87560183,100,26.69288196,0
3410710301022010000,3,41071030102,2016,2,4,5,2510,2510,-999, ,27.25468509,100,27.13885368,0
3410710302012010000,3,41071030201,2016,2,4,5,1418,1418,-999, ,27.57583986,100,27.77022752,0
3410710302022010000,3,41071030202,2016,2,4,5,1781,1781,-999, ,27.61339604,100,27.89226546,0
3410710303012010000,3,41071030301,2016,2,4,5,3194,3194,-999, ,27.92631061,100,27.79109059,0
3410710303022010000,3,41071030302,2016,2,4,5,774,774,-999, ,26.45944216,100,26.22285122,0
3410710304002010000,3,41071030400,2016,2,4,5,2682,2682,-999, ,27.80674813,100,27.66499343,0
3410710305012010000,3,41071030501,2016,2,4,5,1487,1487,-999, ,27.91976345,100,27.80600947,0
3410710305022010000,3,41071030502,2016,2,4,5,1466,1466,-999, ,28.26279716,100,28.09358428,0
3410710306012010000,3,41071030601,2016,2,4,5,1058,1058,-999, ,28.32229903,100,28.22319178,0
3410710306022010000,3,41071030602,2016,2,4,5,1970,1970,-999, ,27.0190253,100,26.91579121,0
3410710307012010000,3,41071030701,2016,2,4,5,2362,2362,-999, ,27.35480279,100,27.25691935,0
3410710307022010000,3,41071030702,2016,2,4,5,2198,2198,-999, ,28.35512749,100,28.33072449,0
3410710308012010000,3,41071030801,2016,2,4,5,1453,1453,-999, ,27.98892223,100,28.02174587,0
3410710308022010000,3,41071030802,2016,2,4,5,873,873,-999, ,27.91705518,100,28.19792821,0
3410710309002010000,3,41071030900,2016,2,4,5,1360,1360,-999, ,28.36919155,100,28.29111579,0
3410710310002010000,3,41071031000,2016,2,4,5,1327,1327,-999, ,27.67810412,100,27.48698424,0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
